# ----------------------------------------
# Koszulkowy.pl – GA4
# Untitled exploration-Free form 1
# 20251201-20251231
# ----------------------------------------

Landing page,ARPU,Average purchase revenue,Total revenue,Sessions,Transactions
/37617-z-pastuszkiem-kubek-na-prezent-dla-fanow-serialu-ranczo.html,1.3267857142857142,55.725,222.9,192,4
/4529-urodzony-do-golebiarstwa-zmuszony-do-pracy-kubek-z-nadrukiem-5908238024131.html,5.138297893617021,60.37500025,241.500001,51,4
/4892-urodzony-do-wedzenia-zmuszony-do-pracy-meska-koszulka-z-nadrukiem.html,5.4933333499999994,82.40000025,329.600001,67,4
/541-prezent-na-gwiazdke,4.4230088849557525,124.950001,499.800004,118,4
/565-prezent-dla-golebiarza,6.910659329670329,157.21749975,628.869999,95,4
/571-koszulki-dla-chlopcow,26.687499875,106.7499995,426.999998,22,4
/670-koszulki-dla-wedkarzy,3.4517543596491227,98.37499925,393.499997,116,4
/717-prezenty-urodzinowe,3.3021897956204382,113.1000005,452.400002,141,4
/sledzenie-zamowienia-gosc,1.03242574009901,104.27499975,417.099999,940,4
/134-gadzety-z-nadrukiem-koszulki-oraz-bluzy-dla-lekarzy,3.15599996,105.19999866666667,315.599996,107,3
/139-koszulki-i-bluzy-z-nadrukiem-dla-motocyklistow,10.758490566037734,190.06666666666666,570.2,59,3
/14315-tak-wyglada-najlepszy-pilkarz-meska-koszulka-z-nadrukiem.html,58.440000399999995,97.40000066666667,292.200002,5,3
/14420-czy-potrzebuje-kolejnego-roweru-meska-koszulka-z-nadrukiem.html,4.003620706896552,77.40333366666667,232.210001,69,3
/15272-tata-motocyklista-to-taki-normalny-tata-tylko-fajniejszy-meska-koszulka-na-prezent-dla-motocyklisty.html,11.55714280952381,80.89999966666667,242.699999,21,3
/15283-organista-najwyzej-postawiona-osoba-w-kosciele-meska-koszulka-na-prezent-dla-organisty.html,7.218181772727273,105.866666,317.599998,62,3
/16843-siatkowka-dzwoni-musze-isc-meska-koszulka-na-prezent.html,6.064285761904762,84.90000066666667,254.700002,50,3
/17396-tata-jednostka-do-zadan-specjalnych-v2-meska-koszulka-na-prezent-dla-taty.html,13.483333388888887,80.90000033333332,242.700001,42,3
/17637-mistrzyni-wypiekow-imie-fartuch-na-prezent-produkt-spersonalizowany.html,7.166666575757576,78.83333233333333,236.499997,39,3
/18022-siatkowka-jest-bogiem-meska-koszulka-na-prezent.html,5.2933333,105.866666,317.599998,75,3
/19266-chce-zagrac-w-karty-meska-koszulka-dla-fanow-gry-wiedzmin-3-dziki-gon.html,14.228571464285714,132.80000033333332,398.400001,38,3
/20276-kochanie-obiecuje-zawsze-byc-przy-tobie-magiczny-kubek-na-prezent.html,2.3142857380952377,64.80000066666666,194.400002,106,3
/20699-wszedzie-dobrze-ale-na-polu-najlepiej-kubek-na-prezent.html,5.787878696969697,63.66666566666667,190.999997,36,3
/21564-nie-mam-czasu-musze-isc-do-moich-krolikow-kubek-na-prezent.html,8.2795455,60.716667,182.150001,30,3
/216-koszulki-i-bluzy-dla-mamy,26.38695647826087,202.29999966666665,606.899999,29,3
/220-koszulki-i-bluzy-dla-dziadka,4.198507447761194,93.76666633333333,281.299999,68,3
/222-koszulki-i-bluzy-z-data-urodzenia-1-101-lat,9.423255860465117,135.06666733333336,405.200002,45,3
/22277-bog-znalazl-najzdolniejszych-facetow-i-zrobil-z-nich-mechanikow-meska-koszulka-na-prezent.html,16.247916729166665,259.96666766666664,779.900003,68,3
/23043-lojciec-pierwsza-klasa-meska-koszulka-na-prezent.html,4.314859803738317,153.89666633333334,461.689999,120,3
/25-koszulki-z-napisami-na-specjalne-okazje,6.234782521739131,95.59999866666668,286.799996,47,3
/26660-swiateczny-jamnik-kubek-na-prezent.html,33.66250025,89.76666733333333,269.300002,10,3
/267-mechanicy,5.885135135135135,145.16666666666666,435.5,91,3
/27391-lokalny-dealer-jajek-meska-koszulka-na-prezent.html,7.271929894736842,138.166668,414.500004,70,3
/27409-jestes-moim-ulubionym-debilem-magiczny-kubek-na-prezent.html,6.566666638888889,78.79999966666666,236.399999,41,3
/27662-lokalny-dealer-jajek-dziecieca-koszulka-na-prezent.html,16.408333291666665,131.26666633333332,393.799999,31,3
/27942-jam-jest-hodowca-kur-wodz-stada-meska-koszulka-na-prezent.html,5.197959183673469,84.9,254.7,58,3
/28026-jam-jest-wladca-metali-ksiaze-spoin-spawacz-kubek-na-prezent.html,14.804166916666667,118.43333533333333,355.300006,26,3
/28628-mozg-mamy-fartuch-na-prezent.html,8.739393909090909,96.133333,288.399999,33,3
/28992-original-best-of-1975-meska-koszulka-na-prezent.html,18.8285715,87.866667,263.600001,18,3
/2963-trwa-ladowanie-pieluchy-body-dzieciece.html,2.238461519230769,77.59999933333333,232.799998,112,3
/30874-mozg-wychowawcy-meska-koszulka-na-prezent.html,1.1535211361502349,81.90000066666667,245.700002,219,3
/31337-motywacja-laduje-sie-prosze-czekac-kapibara-dziecieca-bluza-na-prezent.html,7.3111111555555555,109.66666733333332,329.000002,53,3
/31733-jam-jest-wladca-wolnego-czasu-emeryt-meska-koszulka-na-prezent.html,3.9946236666666666,123.83333366666668,371.500001,103,3
/31835-steve-dziecieca-bluza-na-prezent-dla-fanow-minecraft-produkt-personalizowany.html,8.071428571428571,150.66666666666666,452,70,3
/322-koszulki-na-60-te-urodziny,3.7338461076923077,80.899999,242.699997,69,3
/33507-pilka-nozna-imie-pilka-i-boisko-dziecieca-bluza-na-prezent-produkt-personalizowany.html,9.0854286,105.996667,317.990001,36,3
/33693-swieca-o-zapachu-swietego-spokoju-swieczka-zapachowa-na-prezent.html,3.3372093178294575,143.50000066666666,430.500002,161,3
/34044-ja-sie-przeciez-nigdy-nie-wtracam-michalowa-meska-koszulka-na-prezent-dla-fanow-serialu-ranczo.html,6.08125003125,129.733334,389.200002,68,3
/35070-rumi-dziecieca-bluza-na-prezent-dla-fanow-rumi-huntrix-kpop-demon-hunters.html,12.438235382352941,140.96666766666667,422.900003,37,3
/35120-wilkowyje-city-v2-dla-fanow-serialu-ranczo-torba-na-prezent.html,4.901333373333333,122.53333433333333,367.600003,89,3
/35146-zeby-wilk-byl-syty-i-wilkowyje-city-dla-fanow-serialu-ranczo-damska-bluza-na-prezent.html,9.037288101694916,177.73333266666666,533.199998,69,3
/35147-zeby-wilk-byl-syty-i-wilkowyje-city-dla-fanow-serialu-ranczo-meska-bluza-na-prezent.html,1.3930635953757224,80.333334,241.000002,191,3
/35287-hazard-alkohol-i-szemrane-towarzystwo-ale-przyjemnie-meska-bluza-na-prezent-dla-fanow-serialu-1670.html,10.884090840909092,159.63333233333336,478.899997,48,3
/35293-rumi-mira-i-zoey-huntrix-dziecieca-koszulka-na-prezent-dla-fanow-filmu-kpop-demon-hunters.html,6.396551706896552,123.66666633333332,370.999999,67,3
/35321-takiego-szefa-to-ze-swieca-szukac-swieczka-zapachowa-na-prezent-dla-szefa.html,1.7749444388888889,106.49666633333332,319.489999,202,3
/35331-swieca-o-zapachu-pozostawionych-wspolpracownikow-swieczka-zapachowa-na-prezent.html,0.5950088495575221,112.06,336.18,609,3
/35420-szkola-jest-wazna-ale-roblox-jest-wazniejszy-czarna-poduszka-na-prezent-dla-fanow-gry-roblox.html,14.41923076923077,124.96666666666667,374.9,31,3
/35461-a-ja-jestem-bogaty-i-umyty-meska-bluza-na-prezent-dla-fanow-serialu-1670.html,6.6276923384615385,143.60000066666666,430.800002,73,3
/35521-ryby-dzwonia-musze-isc-v2-kubek-na-prezent.html,13.772727727272727,50.50000166666666,151.500005,14,3
/35529-ryby-dzwonia-musze-isc-v2-czarna-poduszka-na-prezent.html,7.24374984375,77.266665,231.799995,37,3
/357-kubki-dla-par,8.693750041666666,139.10000066666666,417.300002,57,3
/35702-rumi-mira-i-zoey-huntrix-v2-dziecieca-koszulka-na-prezent-dla-fanow-huntrix-kpop-demon-hunters.html,4.637931034482759,89.66666666666667,269,62,3
/36484-powodzenia-w-nowej-pracy-zdrajco-kartka-okolicznosciowa-na-prezent.html,2.7608823823529414,31.29000033333333,93.870001,34,3
/37122-geniusz-po-prostu-geniusz-swieczka-zapachowa-na-prezent-dla-fanow-serialu-ranczo.html,8.351282076923077,108.566667,325.700001,46,3
/37249-swieca-o-zapachu-dzialu-ksiag-zakazanych-swieczka-zapachowa-dla-fanow-serii-harry-potter.html,10.803703629629629,97.23333266666667,291.699998,29,3
/37432-six-seven-67-italian-brainrot-wersja-swiateczna-dziecieca-koszulka-na-prezent.html,6.7949999666666665,135.89999933333334,407.699998,61,3
/37608-pani-to-je-lux-kobita-poduszka-na-prezent-dla-fanow-serialu-ranczo.html,7.1874999375,76.666666,229.999998,43,3
/3791-jestem-monterem-rozwiazuje-problemy.html,29.95833341666667,119.83333366666668,359.500001,16,3
/4478-jestem-inspektorem-bhp-meska-koszulka-z-nadrukiem.html,43.02500008333334,172.10000033333336,516.300001,16,3
/4555-pakuj-moje-pieluchy-mamo-ryby-body-dzieciece-z-nadrukiem.html,2,69.33333333333333,208,129,3
/4891-nigdy-nie-lekcewaz-operatora-koparki-meska-koszulka-z-nadrukiem.html,12.982758620689655,125.5,376.5,37,3
/4996-najlepszy-fizjoterapeuta-w-calej-wsi-meska-koszulka-z-nadrukiem.html,12.93,86.2,258.6,24,3
/503-smieszne-kubki,3.3037382990654205,117.83333266666668,353.499998,126,3
/512-kubki-z-nadrukiem,4.518367346938776,73.8,221.4,65,3
/5353-nigdy-nie-lekcewaz-operatora-koparki-meska-bluza-z-nadrukiem.html,14.817857142857143,138.3,414.9,34,3
/551-prezent-dla-szwagra,9.028205153846153,117.366667,352.100001,40,3
/579-camping,11.444444476190476,240.333334,721.000002,71,3
/5940-heisenberg-meska-koszulka-z-nadrukiem-5904508375439.html,9.06097568292683,123.83333433333333,371.500003,54,3
/708-prezent-dla-mezczyzny,14.98421057894737,94.90000033333332,284.700001,24,3
/754-prezent-dla-wedkarza,5.122784810126582,134.9,404.7,97,3
/7569-babcia-jednostka-do-zadan-specjalnych-damska-lub-unisex-koszulka-na-prezent-dla-babci.html,40.127272545454545,147.13333266666666,441.399998,13,3
/77-koszulki-i-bluzy-z-nadrukiem-wzory-dla-kobiet,16.452631684210527,104.20000066666667,312.600002,20,3
/85-bieganie-i-fitness-koszulki-i-bluzy-z-nadrukiem,2.5020618453608248,80.89999966666667,242.699999,102,3
/historia-zamowien,1.0579831890756302,83.933333,251.799999,754,3
/kontakt,1.7695652307692307,176.366668,529.100004,481,3
/moje-konto,4.510112348314607,133.79999966666668,401.399999,143,3
/101-legendy-koszulki-i-bluzy-z-nadrukiem-na-prezent-lub-dla-ciebie,7.7681818181818185,85.45,170.9,23,2
/10172-tak-wyglada-najlepszy-ksiadz-na-swiecie-meska-koszulka-z-nadrukiem.html,9.267999960000001,115.8499995,231.699999,31,2
/1131-szefowa-body-dzieciece-z-nadrukiem.html,49.3799998,123.4499995,246.899999,6,2
/119-poduszki,4.927586206896552,142.9,285.8,65,2
/11960-to-sie-jakos-zateguje-meska-koszulka-z-nadrukiem.html,8.243125,65.945,131.89,19,2
/12013-garnki-dzwonia-musze-isc-meska-koszulka-z-nadrukiem.html,23.669999899999997,118.3499995,236.699999,11,2
/1207-nic-nie-przeraza-kucharza-meska-koszulka-z-nadrukiem.html,72.40000066666667,108.600001,217.200002,3,2
/12515-szwagier-jednostka-do-zadan-specjalnych-kubek-z-nadrukiem-5904508443701.html,21.200000199999998,53.0000005,106.000001,6,2
/126-personalizowane-koszulki-z-imionami,18.1625000625,145.3000005,290.600001,18,2
/13211-kury-dzwonia-musze-isc-meska-koszulka-z-nadrukiem.html,13.868181863636364,152.5500005,305.100001,23,2
/14005-witaj-na-nocnej-zmianie-damska-koszulka-z-nadrukiem.html,47.740000200000004,119.3500005,238.700001,5,2
/14063-czym-rozni-sie-terrorysta-od-ksiegowej-kubek-z-nadrukiem-5904508445576.html,9.889473684210525,93.95,187.9,24,2
/14142-najlepszy-lojciec-na-swiecie-v2-meska-koszulka-z-nadrukiem.html,16.8799998,84.399999,168.799998,11,2
/14148-komplet-dla-taty-i-syna-tatozaur-synozaur-koszulki-z-nadrukiem.html,5.192452886792453,137.6000015,275.200003,56,2
/14480-rower-dzwoni-musze-isc-torba-z-nadrukiem-5904508446108.html,39.123077,254.3000005,508.600001,13,2
/14722-moja-ulubiona-pora-to-pora-na-szachy-meska-koszulka-na-prezent-dla-szachisty.html,20.75714292857143,145.3000005,290.600001,15,2
/15-koszulki-na-40-tke,2.922222185185185,118.3499985,236.699997,93,2
/15186-dzialka-wzywa-musze-isc-meska-koszulka-na-prezent-dla-dzialkowicza.html,17.977777666666668,80.8999995,161.799999,12,2
/15195-najlepsza-fryzjerka-imie-fartuch-na-prezent-dla-fryzjera-produkt-personalizowany.html,7.25,72.5,145,23,2
/15198-ten-przystojny-chlopak-jest-zajety-kubek-na-prezent-dla-chlopaka-5904508447051.html,55.4999995,55.4999995,110.999999,4,2
/15278-tata-wedkarz-to-taki-normalny-tata-tylko-fajniejszy-meska-koszulka-na-prezent-dla-wedkarza.html,14.808333416666667,88.8500005,177.700001,14,2
/15392-tak-wyglada-najlepszy-dziadek-na-swiecie-meska-koszulka-na-prezent-dla-dziadka.html,18.311111111111114,82.4,164.8,10,2
/15408-niektorzy-nazywaja-mnie-kierowca-ale-najwazniejsi-mowia-do-mnie-dziadku-meska-koszulka-na-prezent-dla-dziadka.html,5.778571535714286,80.9000015,161.800003,29,2
/15426-bardziej-niz-golebie-kocham-tylko-moje-wnuki-meska-koszulka-na-prezent-dla-dziadka.html,1.7796992556390976,118.3500005,236.700001,140,2
/15470-kochanie-jestes-calym-moim-swiatem-magiczny-kubek-z-nadrukiem.html,15.1899998,75.949999,151.899998,11,2
/1551-jack-russell-terrier-meska-koszulka-z-nadrukiem.html,14.709090818181819,80.8999995,161.799999,15,2
/15742-machaj-weda-ryby-beda-meska-koszulka-na-prezent-dla-wedkarza.html,27.736363636363638,152.55,305.1,12,2
/15863-jesli-dziadek-nie-moze-tego-naprawic-to-nikt-nie-moze-meska-koszulka-na-prezent.html,38.844444555555555,174.8000005,349.600001,10,2
/16229-fajne-ciacho-ale-jest-juz-polizane-i-zaklepane-meska-koszulka-na-prezent.html,2.140963843373494,88.8499995,177.699999,92,2
/16361-kochanie-poduszka-na-prezent.html,6.166071428571428,86.325,172.65,32,2
/16407-moze-mam-juz-swoje-lata-ale-na-traktorze-sie-jak-nastolatek-meska-koszulka-na-prezent-dla-rolnika.html,10.430769192307691,135.5999995,271.199999,30,2
/16431-wujek-jednostka-do-zadan-specjalnych-meska-koszulka-z-nadrukiem.html,16.179999900000002,80.8999995,161.799999,16,2
/16447-garaz-dzwoni-musze-isc-meska-koszulka-z-nadrukiem.html,11.119999933333334,83.3999995,166.799999,17,2
/17192-a-ja-tylko-chodze-i-po-wszystkich-sprzatam-v3-damska-koszulka-z-nadrukiem.html,16.550000142857144,115.850001,231.700002,14,2
/17200-emeryt-nie-pyta-emeryt-polewa-meska-koszulka-na-prezent-dla-emeryta.html,14.709090818181819,80.8999995,161.799999,11,2
/17232-nie-mam-czasu-musze-isc-odprawic-msze-meska-koszulka-na-prezent-dla-ksiedza.html,1.1557142928571429,80.9000005,161.800001,152,2
/17545-elektryka-prad-nie-tyka-meska-koszulka-na-prezent-dla-elektryka.html,29.122222222222224,131.05,262.1,10,2
/17565-z-czego-sklada-sie-super-ksiadz-poduszka-na-prezent-dla-ksiedza.html,1.7458904109589042,127.45,254.9,152,2
/17824-moj-plan-emerytalny-jazda-motocyklem-meska-koszulka-na-prezent-dla-emeryta.html,44.49,222.45,444.9,13,2
/18-koszulki-i-bluzy-z-nadrukiem-film-i-seriale,2.9908045977011497,130.1,260.2,106,2
/18070-moze-mam-juz-swoje-lata-ale-na-rowerze-czuje-sie-jak-nastolatek-meska-bluza-na-prezent-dla-rowerzysty.html,5.380645161290323,83.4,166.8,33,2
/18075-stawka-godzinowa-mechanik-kubek-metalowy-z-karabinczykiem-na-prezent-dla-mechanika.html,1.9999999848484848,65.9999995,131.999999,80,2
/18498-siatkowka-jest-bogiem-meska-bluza-na-prezent.html,24.707142714285713,172.949999,345.899998,18,2
/18501-siatkowka-jest-bogiem-trening-nalogiem-przyjecie-podstawa-a-atak-zabawa-meska-koszulka-na-prezent.html,4.372972945945945,80.8999995,161.799999,41,2
/19031-wesolych-swiat-pingwiny-meska-koszulka-na-prezent.html,115.4399996,288.599999,577.199998,5,2
/19390-czlowiek-dochodzi-do-czegos-ciezka-praca-swoich-chlopow-meska-koszulka-dla-fanow-serialu-1670.html,4.866666703703704,65.7000005,131.400001,37,2
/19407-nie-mam-czasu-jestem-na-emeryturze-meska-koszulka-na-prezent.html,14.709091272727273,80.900002,161.800004,13,2
/19457-garaz-wzywa-musze-isc-narzedzia-w-kole-samochodowym-z-grawerem-na-prezent.html,11.211111111111112,100.9,201.8,18,2
/19532-hop-hop-hop-hop-meska-koszulka-dla-fanow-serialu-1670.html,5.91500005,118.300001,236.600002,48,2
/19841-czlowiek-dochodzi-do-czegos-ciezka-praca-swoich-chlopow-kubek-na-prezent-dla-fanow-serialu-1670.html,8.264705823529413,70.2499995,140.499999,20,2
/19842-najslynniejsza-szlachcianka-w-historii-damska-koszulka-na-prezent.html,33.099999857142855,115.8499995,231.699999,8,2
/19898-hodowca-golebi-inteligentny-przystojny-a-do-tego-zajety-kubek-na-prezent.html,5.804761904761905,60.95,121.9,24,2
/20124-wyspowiadaj-sie-z-tego-pomyslu-damska-koszulka-na-prezent-dla-fanow-serialu-1670.html,28.962499625,115.8499985,231.699997,10,2
/20254-mnie-tez-nikt-nic-nie-dal-za-darmo-wszystko-musialem-sam-odziedziczyc-v2-meska-koszulka-dla-fanow-serialu-1670.html,20.890909181818184,114.9000005,229.800001,14,2
/20524-rozmiar-sie-nie-liczy-tak-mowia-ci-z-malymi-wsiami-torba-dla-fanow-serialu-1670.html,33.63333316666667,100.8999995,201.799999,6,2
/20696-wszedzie-dobrze-ale-na-polu-najlepiej-meska-koszulka-na-prezent.html,8.467499949999999,169.349999,338.699998,46,2
/21145-hokej-dzwoni-musze-isc-meska-bluza-na-prezent.html,28.0000002,140.000001,280.000002,11,2
/21188-dzien-bez-roweru-mnie-nie-zabije-ale-po-co-ryzykowac-meska-koszulka-na-prezent.html,31.066666666666666,279.6,559.2,18,2
/2128-ratuje-ryby-z-wody-i-piwo-z-butelek-meska-koszulka-z-nadrukiem.html,40.44999925,80.8999985,161.799997,4,2
/21519-kamper-jak-zyc-biednie-za-duze-pieniadze-meska-koszulka-na-prezent.html,8.988888888888889,80.9,161.8,23,2
/21522-kamper-jak-zyc-biednie-za-duze-pieniadze-kubek-na-prezent.html,11.222222555555556,50.5000015,101.000003,10,2
/22-koszulki-i-bluzy-z-nadrukiem-dla-komputerowcow,1.318400016,82.400001,164.800002,142,2
/223-koszulki-na-30-te-urodziny,12.966666666666667,194.5,389,32,2
/22448-zmiana-kodu-na-7-z-przodu-meska-koszulka-z-nadrukiem.html,53.933332666666665,80.899999,161.799998,4,2
/23000-mozg-taty-poduszka-na-prezent.html,0.7303508789473685,208.1500005,416.300001,586,2
/24019-jam-jest-wladca-ognia-poduszka-na-prezent.html,142.4,142.4,284.8,3,2
/24390-zona-pszczelarza-jest-jak-normalna-zona-fartuch-na-prezent.html,16.11111122222222,72.5000005,145.000001,9,2
/24802-nie-mam-czasu-ide-na-grzyby-torba-na-prezent.html,19.373750125,77.4950005,154.990001,8,2
/24904-hoa-hoa-hoa-hoa-hoa-season-magiczny-kubek-na-prezent.html,55.5000015,55.5000015,111.000003,5,2
/25500-jestem-mechanikiem-nie-kloce-sie-meska-koszulka-na-prezent.html,153.25,153.25,306.5,2,2
/26238-merry-kissmyass-damska-koszulka-na-prezent.html,33.36,83.4,166.8,5,2
/26387-jam-jest-pan-swiatla-kubek-emaliowany-z-nadrukiem.html,15.655555444444444,70.4499995,140.899999,10,2
/2687-jestem-kominiarzem-rozwiazuje-problemy-o-ktorych-nie-masz-pojecia-w-sposob-jakiego-nie-jestes-w-stanie-zrozumiec-bluza.html,279.999998,139.999999,279.999998,3,2
/27211-ping-pong-master-kubek-na-prezent.html,10.4000003,52.0000015,104.000003,11,2
/27385-jestes-moim-ulubionym-debilem-kubek-na-prezent.html,1.88135593220339,55.5,111,63,2
/27387-lokalny-dealer-jajek-kubek-na-prezent.html,3.265306102040816,79.9999995,159.999999,57,2
/27413-nie-moge-kot-na-mnie-lezy-meska-koszulka-na-prezent.html,7.24062503125,115.8500005,231.700001,36,2
/27705-lokalny-dealer-miodu-meska-koszulka-na-prezent.html,13.483333583333334,80.9000015,161.800003,14,2
/27980-elektryk-pije-bo-faza-musi-byc-meska-koszulka-na-prezent.html,0.749450554945055,68.2000005,136.400001,203,2
/28008-szef-kurnika-meska-koszulka-na-prezent.html,11.914285928571429,83.4000015,166.800003,16,2
/28215-rzeczy-ktore-robie-w-czasie-wolnym-kury-meska-koszulka-na-prezent.html,1.1762222222222223,79.395,158.79,146,2
/28500-dlaczego-przegrywam-w-siatkowke-damska-koszulka-na-prezent.html,5.393333266666667,80.899999,161.799998,32,2
/28502-dlaczego-przegrywam-w-siatkowke-kubek-na-prezent.html,2.1041667083333335,50.500001,101.000002,55,2
/28630-mozg-mamy-damska-koszulka-na-prezent.html,0.2228052492431887,110.400001,220.800002,1003,2
/28738-tylek-mnie-boli-meska-koszulka-na-prezent.html,8.389666733333332,125.845001,251.690002,35,2
/28919-jego-wysokosc-emeryt-meska-koszulka-na-prezent.html,8.33999985,83.3999985,166.799997,20,2
/28937-ryby-wzywaja-musze-isc-wersja-2-dziecieca-koszulka-na-prezent.html,7.963478173913044,91.579999,183.159998,25,2
/29515-sigma-dziecieca-koszulka-na-prezent.html,17.624999875,70.4999995,140.999999,8,2
/29603-tak-wyglada-najlepsza-mama-na-swiecie-v3-damska-bluza-na-prezent.html,140.000001,140.000001,280.000002,6,2
/29784-obracam-wielkimi-sumami-meska-koszulka-na-prezent.html,40.45000075,80.9000015,161.800003,5,2
/29787-jam-jest-wladca-wedki-kubek-na-prezent.html,19.166666666666668,143.75,287.5,16,2
/29788-jam-jest-wladca-wedki-fartuch-na-prezent.html,20.59090909090909,113.25,226.5,11,2
/29791-jam-jest-wladca-wedki-meska-koszulka-na-prezent.html,11.841176529411765,100.6500005,201.300001,19,2
/30036-bombardino-crocodilo-dziecieca-koszulka-na-prezent.html,40.769999799999994,203.849999,407.699998,17,2
/30168-komplet-dla-mamy-taty-corki-i-syna-mamozaur-tatozaur-corkozaur-synozaur-koszulki-z-nadrukiem.html,6.49,188.21,376.42,70,2
/30286-tralalero-tralala-italian-brainrot-dziecieca-bluza-na-prezent.html,15.1749999,151.749999,303.499998,27,2
/30604-tesc-jednostka-do-zadan-specjalnych-kubek-na-prezent.html,26.50000025,53.0000005,106.000001,4,2
/30812-tung-tung-tung-sahur-italian-brainrot-drewniany-brelok-z-grawerem.html,13.1000006,32.7500015,65.500003,6,2
/31331-motywacja-laduje-sie-prosze-czekac-kapibara-fartuch-na-prezent.html,11.916666416666667,71.4999985,142.999997,12,2
/31552-hobby-horsing-dziecieca-koszulka-na-prezent.html,41.1799998,102.9499995,205.899999,9,2
/32061-bluza-imienna-dla-fanow-gry-minecraft-dziecieca-bluza-na-prezent-produkt-personalizowany.html,8.345454606060606,137.700001,275.400002,38,2
/33444-the-mathematics-tour-damska-bluza-na-prezent-dla-fanow-eda-sheerana.html,61.8000002,154.5000005,309.000001,6,2
/33615-dobrze-ze-jestes-magiczny-kubek-z-brokatem-na-prezent.html,3.6963636363636363,60.99,121.98,39,2
/33743-kochanie-jestes-wszystkim-czego-potrzebuje-magiczny-kubek-z-brokatem-na-prezent.html,7.256842157894737,68.9400005,137.880001,19,2
/33748-geniusz-po-prostu-geniusz-poduszka-na-prezent-dla-fanow-serialu-ranczo.html,26.657894736842106,253.25,506.5,25,2
/33754-nie-nalezy-przesadzac-z-piciem-ale-z-niepiciem-tez-nie-poduszka-na-prezent-dla-fanow-serialu-ranczo.html,5.704545409090909,62.7499995,125.499999,24,2
/33759-mamrot-dzwoni-musze-isc-poduszka-na-prezent-dla-fanow-serialu-ranczo.html,10.458333333333334,62.75,125.5,13,2
/33764-tylko-sny-szalone-sny-meska-koszulka-na-prezent-dla-fanow-serialu-ranczo.html,23.616666833333333,141.700001,283.400002,13,2
/33766-tylko-sny-szalone-sny-poduszka-na-prezent-dla-fanow-serialu-ranczo.html,4.634615346153846,60.2499995,120.499999,37,2
/33804-pietrek-london-damska-koszulka-na-prezent-dla-fanow-serialu-ranczo.html,10.1125001875,80.9000015,161.800003,21,2
/33807-wilkowyje-meska-koszulka-na-prezent-dla-fanow-serialu-ranczo.html,16.424999625,65.6999985,131.399997,8,2
/34045-ja-sie-przeciez-nigdy-nie-wtracam-michalowa-damska-koszulka-na-prezent-dla-fanow-serialu-ranczo.html,5.1133334,76.700001,153.400002,34,2
/34049-ja-sie-przeciez-nigdy-nie-wtracam-michalowa-fartuch-na-prezent-dla-fanow-serialu-ranczo.html,3.7395832916666665,89.749999,179.499998,55,2
/34132-wilkowyje-city-poduszka-na-prezent-dla-fanow-serialu-ranczo.html,6.478125,103.65,207.3,38,2
/34136-wilkowyje-city-torba-na-prezent-dla-fanow-serialu-ranczo.html,2.7758620689655173,80.5,161,66,2
/34213-nie-karoluj-mi-tu-teraz-meska-koszulka-na-prezent-dla-fanow-serialu-miodowe-lata.html,7.723333266666667,115.849999,231.699998,34,2
/34392-anatomia-buldoga-francuskiego-biszkoptowy-meska-bluza-na-prezent.html,17.6874999375,141.4999995,282.999999,23,2
/34597-jack-russell-terrier-anatomia-kubek-na-prezent.html,3.59062496875,114.899999,229.799998,70,2
/34714-moze-partyjke-szachow-panie-mietku-dla-fanow-serialu-ojciec-mateusz-kubek-na-prezent.html,5.566666666666667,58.45,116.9,22,2
/34875-welsh-corgi-anatomia-torba-na-prezent.html,8.500000166666666,51.000001,102.000002,12,2
/34890-kto-nie-ryzykuje-ten-nie-je-ziemniakow-dla-fanow-serialu-1670-meska-koszulka-na-prezent.html,9.6345,96.345,192.69,28,2
/34891-1670-adamczycha-dla-fanow-serialu-1670-meska-koszulka-na-prezent.html,3.302040836734694,80.9000005,161.800001,74,2
/34957-komplet-dla-taty-i-syna-zajebisty-tatasyn-koszulki-z-nadrukiem.html,4.030263157894737,153.15,306.3,81,2
/34973-komplet-dla-taty-i-syna-duzymaly-majster-koszulki-z-nadrukiem.html,51.9775,103.955,207.91,5,2
/35006-anatomia-meza-nauczycielki-meska-koszulka-na-prezent.html,0.24041604754829124,80.9,161.8,707,2
/35050-kebab-mieszany-mieszany-meska-bluza-na-prezent-dla-fanow-serialu-1670.html,26.040833,156.244998,312.489996,14,2
/35067-rumi-dziecieca-koszulka-na-prezent-dla-fanow-rumi-huntrix-kpop-demon-hunters.html,4.580645064516129,70.9999985,141.999997,34,2
/35094-gerard-z-rumi-dla-fanow-serialu-1670-dziecieca-koszulka-na-prezent.html,41.70000025,83.4000005,166.800001,5,2
/35100-ronaldynio-dla-fanow-serialu-ranczo-meska-koszulka-na-prezent.html,6.097368368421052,115.849999,231.699998,45,2
/35128-michalowo-co-ja-z-ta-kobieta-mam-dla-fanow-serialu-ranczo-damska-koszulka-na-prezent.html,10.635294235294118,90.400001,180.800002,19,2
/35133-wkurzasz-mnie-jak-radny-z-dopiewa-dla-fanow-serialu-ranczo-kubek-na-prezent.html,3.1333333777777774,70.500001,141.000002,49,2
/35138-cos-zawierac-musi-zeby-trzepalo-mamrot-dla-fanow-serialu-ranczo-kubek-na-prezent.html,6.928571428571428,72.75,145.5,25,2
